x_id,y_id,context,response,p_xy,p_x,p_y,context_paraphrased,response_paraphrased
7,15,I feel calm today.,Sounds like you are thrilled.,0.0007806051379712355,0.16767213011383372,0.07825364931356771,I'm feeling pretty chill today.,It appears you are quite enthusiastic.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,It is with great pleasure that I share that I am feeling thrilled today.,Your enthusiasm is apparent.
19,19,I feel confused today.,Sounds like you are confused.,0.013150256130707185,0.01602835315688053,0.016595341860360227,I am experiencing a state of confusion at present.,"Yeah, you sound a little mixed up."
1,1,I feel sad today.,Sounds like you are sad.,0.04552833081239757,0.07174537302890012,0.04672816852888273,"Oh, I'm feeling a bit down in the dumps today.",It appears you are experiencing sadness.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling quite content today.,It appears you are satisfied.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling wonderfully peaceful today.,You appear to be composed.
7,13,I feel calm today.,Sounds like you are satisfied.,0.0013279901974294968,0.16767213011383372,0.15535153731228526,I am experiencing a sense of calm today.,"So, you're happy with it then?"
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling content today.,It appears you are satisfied.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I am experiencing a profound sense of exhilaration today.,You sound super excited!
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I'm just buzzing with excitement today!,It would appear that you are experiencing considerable enthusiasm.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling so happy today!,You sound happy!
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of tranquility today.,You sound so peaceful!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling pretty good today.,It sounds like you're feeling really happy with things!
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling wonderfully peaceful today.,It appears you are feeling quite serene.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I am experiencing a sense of joy today.,It appears you are experiencing a state of happiness.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling pretty chill today.,It appears you are feeling calm.
12,12,I feel disappointed today.,Sounds like you are disappointed.,0.02281493041821502,0.04292780429058317,0.023552390565437724,"Oh dear, I'm feeling a bit down in the dumps today.","Oh, it sounds like you're feeling a bit disappointed, huh?"
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a state of tranquility today.,It sounds as though you are experiencing a sense of calm.
4,4,I feel relaxed today.,Sounds like you are relaxed.,0.005430303967539691,0.006937281512503591,0.01064009719240613,I'm feeling pretty chill today.,It sounds like you're feeling really relaxed and at ease!
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I'm absolutely buzzing with excitement today!,"That's wonderful to hear, you sound absolutely delighted!"
2,16,I feel angry today.,Sounds like you are shy.,0.0003806268312175242,0.016514455484859854,0.006027845141587306,I am experiencing a state of anger today.,You sound a little shy.
9,9,I feel tired today.,Sounds like you are tired.,0.002236971173261104,0.012692772713003814,0.0025539878448984656,"Ugh, I'm so wiped out today.",It appears you are experiencing fatigue.
5,5,I feel bored today.,Sounds like you are bored.,0.03513395329608976,0.03622373035898613,0.046158482927397666,I'm feeling a little bit restless today.,"Oh, it sounds like you might be feeling a little bit bored."
1,1,I feel sad today.,Sounds like you are sad.,0.04552833081239757,0.07174537302890012,0.04672816852888273,"Ugh, I'm feeling a bit down today.",It appears you are experiencing sadness.
1,1,I feel sad today.,Sounds like you are sad.,0.04552833081239757,0.07174537302890012,0.04672816852888273,I am experiencing a feeling of sadness today.,It appears you may be feeling a bit down.
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,I am experiencing a degree of nervousness today.,It appears you may be feeling a bit apprehensive.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I'm feeling a bit wiped out today.,"Aw, you sound like you could use a nice nap!"
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of calm today.,Your demeanor appears to be composed.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I am experiencing a feeling of great joy and excitement today.,It sounds like you're absolutely delighted!
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling pretty happy today.,It sounds like you're having a wonderful time!
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a feeling of great enthusiasm today.,You sound super pumped!
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling super happy today!,It sounds like you are experiencing a great deal of joy.
11,0,I feel joyful today.,Sounds like you are happy.,0.0029216686034857866,0.12263429071470407,0.021245910386552398,I'm feeling pretty happy today.,It is perceived that you are expressing a positive sentiment.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling quite content today.,It appears you are pleased.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling so peaceful and relaxed today!,You seem pretty chill.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling pretty chill today.,It appears you are maintaining a calm demeanor.
14,18,I feel sleepy today.,Sounds like you are peaceful.,0.00021534721825665435,0.08300759416796515,0.015933731486354765,"Man, I'm super tired today.",You sound pretty chill.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I'm just buzzing with excitement today!,It is wonderful to hear that you are so pleased.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I am feeling a bit tired today.,It appears you are experiencing a state of somnolence.
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a heightened sense of enthusiasm today.,You sound stoked!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling really good today!,It appears you are content.
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a state of excitement today.,You sound super stoked!
8,15,I feel excited today.,Sounds like you are thrilled.,0.0010862463493102412,0.09833330819822829,0.07825364931356771,I am experiencing a feeling of great enthusiasm today.,It appears you are experiencing considerable enthusiasm.
5,5,I feel bored today.,Sounds like you are bored.,0.03513395329608976,0.03622373035898613,0.046158482927397666,"Ugh, I'm so bored today.",It appears you may be feeling a bit unengaged.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling pretty good today.,You sound absolutely delighted!
3,14,I feel nervous today.,Sounds like you are sleepy.,0.0028727141277858047,0.08475461434852766,0.11220020935098385,I am experiencing some feelings of nervousness today.,It appears you are experiencing a state of somnolence.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of calm today.,You appear to be composed.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I am feeling rather tired today.,It appears you are experiencing a state of somnolence.
5,5,I feel bored today.,Sounds like you are bored.,0.03513395329608976,0.03622373035898613,0.046158482927397666,I am feeling rather uninspired today.,It appears you are experiencing a lack of engagement.
1,12,I feel sad today.,Sounds like you are disappointed.,0.00015250916971572175,0.07174537302890012,0.023552390565437724,I am feeling a bit down today.,"It sounds like you're feeling a bit disappointed, and that's completely understandable."
1,8,I feel sad today.,Sounds like you are excited.,0.0023731011870335755,0.07174537302890012,0.09912210146699234,I am experiencing a sense of sadness today.,It appears you are expressing enthusiasm.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I am experiencing a great deal of happiness today.,It would appear that you are experiencing a significant degree of enthusiasm.
9,9,I feel tired today.,Sounds like you are tired.,0.002236971173261104,0.012692772713003814,0.0025539878448984656,"Ugh, I'm so wiped out today.",It appears you may be experiencing some fatigue.
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am pleased to report a feeling of enthusiasm today.,You sound pretty stoked!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am satisfied today.,It appears you are satisfied.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,"Man, I'm beat today.",You appear to be experiencing somnolence.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,"I'm feeling so peaceful and relaxed today, it's lovely!",It appears you are experiencing a sense of calm.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am currently experiencing a sense of satisfaction.,It sounds like you're feeling good about it!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling really good today!,"Awesome, glad you're happy with it!"
12,12,I feel disappointed today.,Sounds like you are disappointed.,0.02281493041821502,0.04292780429058317,0.023552390565437724,"Ugh, I'm feeling a bit bummed out today.","Oh, it sounds like you're feeling a little let down."
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,I'm feeling a little bit butterflies in my tummy today.,It appears you may be feeling a bit apprehensive.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I'm kinda wiped out today.,It would appear you are experiencing fatigue.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I am experiencing a feeling of joy today.,It appears you are experiencing a sense of joy.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of tranquility today.,It appears you are maintaining a calm demeanor.
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a sense of enthusiasm today.,It appears you are feeling quite enthusiastic.
1,1,I feel sad today.,Sounds like you are sad.,0.04552833081239757,0.07174537302890012,0.04672816852888273,I am experiencing a feeling of sadness today.,It sounds as though you may be feeling sad.
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,"I'm feeling a little bit jittery today, but it's all good!",It appears you are experiencing apprehension.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling pretty good today!,"Awesome, glad you're happy!"
0,0,I feel happy today.,Sounds like you are happy.,0.011122449390341748,0.015657114770422868,0.021245910386552398,I am experiencing contentment today.,It appears you are experiencing a state of satisfaction.
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a feeling of great enthusiasm today.,It is wonderful to hear your enthusiasm.
11,7,I feel joyful today.,Sounds like you are calm.,0.001359086887498882,0.12263429071470407,0.1603112088778384,I'm feeling pretty stoked today.,It sounds as though you are feeling calm.
1,1,I feel sad today.,Sounds like you are sad.,0.04552833081239757,0.07174537302890012,0.04672816852888273,I am experiencing a feeling of sadness today.,It appears you are experiencing sadness.
17,17,I feel lonely today.,Sounds like you are lonely.,0.003052793466157875,0.010199315225875251,0.0037640288843380524,I am experiencing a sense of solitude today.,"Aw, it sounds like you might be feeling a little lonely right now."
5,5,I feel bored today.,Sounds like you are bored.,0.03513395329608976,0.03622373035898613,0.046158482927397666,I'm kinda bored today.,"Oh, it sounds like you might be feeling a little bit bored, doesn't it?"
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling wonderfully peaceful today.,It sounds like you're feeling nice and relaxed! 😊
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of tranquility today.,You appear to be composed.
5,5,I feel bored today.,Sounds like you are bored.,0.03513395329608976,0.03622373035898613,0.046158482927397666,I am experiencing a bit of ennui today.,It appears you may be experiencing a lack of engagement.
0,0,I feel happy today.,Sounds like you are happy.,0.011122449390341748,0.015657114770422868,0.021245910386552398,I'm feeling so happy today!,It appears you are experiencing a positive emotional state.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling so good today!,It sounds like you're happy with everything!
17,10,I feel lonely today.,Sounds like you are anxious.,0.00021997952934509822,0.010199315225875251,0.009382328458980823,I am experiencing a sense of solitude today.,It sounds like you might be feeling a little worried.
5,5,I feel bored today.,Sounds like you are bored.,0.03513395329608976,0.03622373035898613,0.046158482927397666,I am experiencing a sense of ennui today.,It appears you may be experiencing a lack of engagement.
12,12,I feel disappointed today.,Sounds like you are disappointed.,0.02281493041821502,0.04292780429058317,0.023552390565437724,I am experiencing a feeling of disappointment today.,It appears you are experiencing some disappointment.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,"Yeah, I'm feeling pretty good today.",That's wonderful to hear! It sounds like you're happy with how things turned out.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,"Man, I'm so tired today.",You sound like you're ready for a nap!
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I'm feeling so happy and full of energy today!,You sound pretty stoked!
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of calm today.,Your demeanor suggests composure.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling pretty chilled out today.,It sounds as though you are feeling quite calm.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling pretty good today.,Looks like you're happy with it!
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,"Man, I'm beat today.","Aw, you sound like you're ready for a cozy nap! 😴"
3,5,I feel nervous today.,Sounds like you are bored.,0.0005937271875018635,0.08475461434852766,0.046158482927397666,"Ugh, I'm a little freaked out today.",It appears you may be experiencing some boredom.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of tranquility today.,It appears you are exhibiting a composed demeanor.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I'm feeling absolutely beaming today!,"That sounds like wonderful news, I'm so glad you're excited!"
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling really good today!,It appears you are content.
19,6,I feel confused today.,Sounds like you are upset.,7.484712704588797e-05,0.01602835315688053,0.0029092005585248533,I'm kinda lost today.,It appears you are experiencing distress.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling really good today!,It appears you are pleased.
7,14,I feel calm today.,Sounds like you are sleepy.,0.004780024006826561,0.16767213011383372,0.11220020935098385,I'm feeling so peaceful and relaxed today!,You sound tired.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling absolutely wonderful and full of joy today!,You sound like you're having a blast!
12,12,I feel disappointed today.,Sounds like you are disappointed.,0.02281493041821502,0.04292780429058317,0.023552390565437724,"Oh, it's a bit of a downer today, isn't it? I'm feeling a little disappointed.",It appears you are expressing disappointment.
1,14,I feel sad today.,Sounds like you are sleepy.,0.007744595874666983,0.07174537302890012,0.11220020935098385,I am experiencing feelings of melancholy today.,You sound kinda tired.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling pretty great today!,It appears you are experiencing a state of joy.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am experiencing a sense of contentment today.,"Awesome, glad to hear it!"
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,I am experiencing a degree of apprehension today.,It appears you may be feeling a bit apprehensive.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,"I'm feeling pretty good today, all things considered!",It appears you are content.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling pretty great today!,Your communication conveys a sense of elation.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I'm so stoked today!,It sounds like you're absolutely buzzing with excitement!
1,1,I feel sad today.,Sounds like you are sad.,0.04552833081239757,0.07174537302890012,0.04672816852888273,"Ugh, I'm feeling a bit down today.",It appears you may be feeling a bit down.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling pretty chill today.,It appears you are feeling calm.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,My heart is feeling so happy today!,It appears you are experiencing a state of happiness.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling pretty chill today.,You appear to be composed.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling content today.,It sounds like you're really happy with things!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling quite content today.,It appears that you are satisfied.
2,18,I feel angry today.,Sounds like you are peaceful.,0.001341349605964343,0.016514455484859854,0.015933731486354765,"Ugh, I'm feeling pretty ticked off today.",It sounds like you're feeling really at peace!
10,10,I feel anxious today.,Sounds like you are anxious.,0.0038271090247582666,0.004049379873007551,0.009382328458980823,I'm feeling a bit overwhelmed today.,You appear to be experiencing a degree of anxiety.
9,14,I feel tired today.,Sounds like you are sleepy.,0.0006964280215339524,0.012692772713003814,0.11220020935098385,I am feeling a bit fatigued today.,It appears you might be feeling a bit tired.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of calm today.,Your demeanor appears composed.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I am feeling quite delighted today.,Looks like you're super stoked!
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I am experiencing a feeling of somnolence today.,It appears you may be feeling sleepy.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am content today.,"So, sounds like you're pretty happy then!"
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am experiencing a sense of contentment today.,"Cool, glad you're happy with it!"
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I'm feeling so happy and energetic today!,It appears you are expressing enthusiasm.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I'm feeling absolutely delighted today!,It appears you are expressing considerable enthusiasm.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling content today.,Looks like you're happy with that!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling quite content today.,It appears you are pleased with the outcome.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I'm feeling a bit dozy today!,It appears you may be experiencing fatigue.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a state of tranquility today.,It appears you are experiencing a sense of calmness.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am satisfied today.,Your satisfaction is apparent.
4,14,I feel relaxed today.,Sounds like you are sleepy.,0.0005579448966086868,0.006937281512503591,0.11220020935098385,I am feeling quite relaxed today.,You sound like you need some sleep!
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling so peaceful and relaxed today.,You sound pretty chill.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of tranquility today.,Your demeanor appears to be composed.
18,18,I feel peaceful today.,Sounds like you are peaceful.,0.006413761410993383,0.009371886890846563,0.015933731486354765,I am experiencing a sense of peace today.,You sound chill.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,"Man, I'm feeling super tired today.",It appears you may be experiencing fatigue.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling quite content today.,It sounds like you're happy with that!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,"Yeah, I'm feeling pretty good today.",Your affirmation indicates a satisfactory outcome.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I am experiencing a feeling of joy today.,It appears you are experiencing a great deal of joy.
15,15,I feel thrilled today.,Sounds like you are thrilled.,0.06246917357669738,0.06384767971676732,0.07825364931356771,I'm feeling so happy and excited today!,You sound super stoked!
8,13,I feel excited today.,Sounds like you are satisfied.,0.001332721085244164,0.09833330819822829,0.15535153731228526,I'm feeling so happy and full of energy today!,Your statement indicates a satisfactory outcome.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling so nice and relaxed today!,Your demeanor appears composed.
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,I'm feeling a little butterflies in my stomach today!,It appears you are experiencing a degree of apprehension.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I'm feeling pretty good today.,It appears you are pleased.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling content today.,Sounds like you're happy with it.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I'm feeling wonderfully peaceful today.,Your demeanor suggests a state of composure.
1,1,I feel sad today.,Sounds like you are sad.,0.04552833081239757,0.07174537302890012,0.04672816852888273,I am experiencing a sense of sadness today.,"Aw man, you sound kinda down."
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I am experiencing a feeling of somnolence today.,It appears you may be feeling a bit tired.
0,4,I feel happy today.,Sounds like you are relaxed.,7.948122583651047e-05,0.015657114770422868,0.01064009719240613,I am experiencing a sense of contentment today.,It sounds like you're feeling nice and cozy!
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling pleased today.,It appears you are pleased.
17,15,I feel lonely today.,Sounds like you are thrilled.,0.0005457646817441842,0.010199315225875251,0.07825364931356771,I am experiencing a sense of solitude today.,It sounds like you're absolutely buzzing with excitement!
8,8,I feel excited today.,Sounds like you are excited.,0.09185522276145229,0.09833330819822829,0.09912210146699234,I am experiencing a sense of excitement today.,It appears you are expressing enthusiasm.
7,3,I feel calm today.,Sounds like you are nervous.,0.0008163994649028835,0.16767213011383372,0.07970537285704872,Feeling pretty chill today.,You sound a little on edge there.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am feeling quite content at this time.,It sounds like you're happy with that!
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I am feeling a bit tired today.,You sound tired.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I am experiencing a sense of joy today.,It appears you are experiencing a state of joy.
17,11,I feel lonely today.,Sounds like you are joyful.,0.00013082841347563444,0.010199315225875251,0.1039303610245043,I am experiencing a sense of loneliness today.,You sound happy!
1,1,I feel sad today.,Sounds like you are sad.,0.04552833081239757,0.07174537302890012,0.04672816852888273,"Ugh, I'm feeling a bit down today.","Oh dear, it sounds like you're feeling a bit down, doesn't it? My heart goes out to you."
9,8,I feel tired today.,Sounds like you are excited.,0.0010542813651202034,0.012692772713003814,0.09912210146699234,"Man, I'm wiped today.",It appears you are expressing enthusiasm.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,"I'm feeling really good today, all warm and fuzzy inside!",It appears you are satisfied.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I'm feeling pretty sleepy today.,You sound like you could use a good nap!
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,I'm feeling a little bit fluttery today!,You sound a little freaked out.
13,13,I feel satisfied today.,Sounds like you are satisfied.,0.12842150700667673,0.1296827869100335,0.15535153731228526,I am pleased with the current circumstances.,It appears you are pleased.
11,11,I feel joyful today.,Sounds like you are joyful.,0.10262113222838073,0.12263429071470407,0.1039303610245043,I'm feeling so happy today!,You sound pretty happy!
7,14,I feel calm today.,Sounds like you are sleepy.,0.004780024006826561,0.16767213011383372,0.11220020935098385,I'm feeling so peaceful and relaxed today!,You sound like you could use a good nap!
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,I am experiencing a heightened sense of apprehension today.,You sound a little nervous.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I'm feeling a bit sleepy today!,It appears you may be feeling a bit tired.
3,3,I feel nervous today.,Sounds like you are nervous.,0.0765850380316523,0.08475461434852766,0.07970537285704872,Feeling a bit jittery today.,You sound a little nervous there.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am experiencing a sense of tranquility today.,It appears that you are maintaining a tranquil demeanor.
7,7,I feel calm today.,Sounds like you are calm.,0.15356083156742012,0.16767213011383372,0.1603112088778384,I am feeling quite serene today.,You sound pretty chill.
14,14,I feel sleepy today.,Sounds like you are sleepy.,0.08176923815854698,0.08300759416796515,0.11220020935098385,I'm feeling a bit dozy today!,It appears you may be experiencing fatigue.
12,13,I feel disappointed today.,Sounds like you are satisfied.,0.005063102162989895,0.04292780429058317,0.15535153731228526,"Ugh, feeling a bit bummed out today.",It appears you are pleased.
